1480,3/15/2015 16:08,20,35,39
1478,3/15/2015 18:45,3,35,39
1466,3/16/2015 19:49,12,35,39
1459,3/16/2015 20:47,15,35,39
1470,3/20/2015 17:35,37,35,39
1425,3/20/2015 17:48,8,35,39
2530,3/22/2015 16:15,68,35,38
2524,3/22/2015 16:22,16,35,38
2523,3/22/2015 16:32,13,35,38
2531,3/23/2015 9:37,193,35,38
2520,3/23/2015 9:40,44,35,38
2520,3/23/2015 9:41,162,35,38
2520,3/23/2015 9:44,195,35,38
2520,3/23/2015 9:47,54,35,38
2521,3/23/2015 9:48,119,35,38
2521,3/23/2015 9:50,212,35,38
2522,3/23/2015 9:54,126,35,38
2522,3/23/2015 10:01,0,35,38
2522,3/23/2015 11:14,23,35,38
5596,3/28/2015 9:09,3,35,39
5597,3/28/2015 9:09,241,35,39
5592,3/28/2015 15:06,133,35,39
5593,3/28/2015 15:09,12,35,39
1465,3/18/2015 12:35,3,35,39
1461,3/18/2015 14:43,11,35,39
1463,3/18/2015 14:44,60,35,39
1463,3/18/2015 15:05,93,35,39
1463,3/18/2015 15:06,259,35,39
1435,3/20/2015 11:10,8,35,39
1459,3/20/2015 11:12,104,35,39
1459,3/20/2015 11:14,52,35,39
1459,3/20/2015 11:15,3,35,39
1463,3/20/2015 11:15,52,35,39
1464,3/20/2015 11:45,111,35,39
1466,3/20/2015 11:47,238,35,39
1792,3/20/2015 11:52,15,35,38
1789,3/20/2015 11:52,11,35,38
1813,3/20/2015 11:53,2,35,37
2033,3/20/2015 11:53,70,35,41
2034,3/20/2015 11:55,66,35,41
2031,3/20/2015 11:56,105,35,41
2032,3/20/2015 11:58,20,35,41
2021,3/20/2015 11:58,202,35,41
2019,3/20/2015 12:02,34,35,41
2020,3/20/2015 12:02,53,35,41
2020,3/20/2015 12:03,4,35,41
1394,3/20/2015 12:04,5,35,40
1394,3/20/2015 12:04,25,35,40
1423,3/20/2015 12:27,0,35,39
2523,3/23/2015 11:35,4,35,38
2535,3/23/2015 11:37,1,35,38
2520,3/23/2015 12:09,17,35,38
2520,3/23/2015 12:09,36,35,38
2525,3/23/2015 12:10,0,35,38
5591,3/30/2015 12:44,3,35,39
5592,3/30/2015 12:44,6,35,39
5628,4/1/2015 19:12,6,35,39
6799,4/4/2015 12:07,123,35,39
6799,4/4/2015 12:11,2,35,39
6800,4/4/2015 12:11,147,35,39
6804,4/4/2015 12:14,141,35,39
6806,4/4/2015 12:47,74,35,39
6806,4/4/2015 13:01,0,35,39
6806,4/4/2015 13:01,5,35,39
6806,4/4/2015 13:01,2,35,39
6808,4/4/2015 13:01,98,35,39
6808,4/5/2015 15:42,7,35,39
6806,4/5/2015 15:42,1,35,39
6806,4/5/2015 15:42,4,35,39
6800,4/7/2015 15:32,67,35,39
6800,4/7/2015 22:29,60,35,39
6800,4/7/2015 22:43,19,35,39
1467,3/18/2015 14:11,11,35,39
1467,3/18/2015 14:11,5,35,39
1478,3/18/2015 14:12,25,35,39
1431,3/19/2015 10:22,6,35,39
1478,3/19/2015 11:44,1,35,39
